bench_json,blocks,blocks_per_sm_requested,cache_policy,compute_capability,condition,cuda_elapsed_ms,device_index,device_name,estimated_memory_gbps,estimated_tflops,fp16_ops_estimate,fp16_path,host_end_unix_ns,host_start_unix_ns,iters,kernel,l2_cache_bytes,mem_mib,mem_stride,memory_bytes_estimate,power_csv,power_logger_errors,regs_per_block,repeat_index,repeats,role,run_id,runner_wall_end_unix_ns,runner_wall_start_unix_ns,schema_version,shared_mem_per_block,sm_count,sm_util_csv,sm_util_logger_errors,suppress_output_store,threads,unroll,validity_note,warmup,architecture_generation,architecture_chip,gpu_product_class,recommended_cuda_arch,fp16_tensor_instruction_path,wgmma_supported,benchmark_uses_wgmma,architecture_measurement_note,power_energy_j,avg_power_w,energy_source,power_trace_energy_j,power_trace_avg_power_w,nvml_energy_delta_j,nvml_energy_counter_supported,nvml_energy_note,energy_counter_vs_trace_delta_j,energy_counter_vs_trace_ratio,power_sample_count,sm_util_sample_count,avg_sm_clock_mhz,min_sm_clock_mhz,max_sm_clock_mhz,avg_temp_c,max_temp_c,avg_gpu_util_pct,max_gpu_util_pct,avg_sm_util_pct,max_sm_util_pct,mma_flops_per_logical_mma,mma_instructions_per_logical_mma,mma_k,mma_m,mma_n
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t256_rep002_baseline_41e1eb57/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t256,1100.2755127,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779960694632301795,1779960693485715108,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t256_rep002_baseline_41e1eb57/power.csv,[],65536,2,20,baseline,thread_sweep_tensor_mma_f16acc_t256_rep002_baseline_41e1eb57,1779960694688321017,1779960693218367741,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t256_rep002_baseline_41e1eb57/sm_util.csv,[],True,256,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,282.68919419411975,246.54847069065934,power_trace_integral,282.68919419411975,246.54847069065934,nan,False,,nan,nan,8,1,1895.625,1875.0,1905.0,72.875,75.0,96.125,100.0,100.0,100.0,,,,,
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t256_rep002_test_c1a37809/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t256,4285.32324219,0,NVIDIA GeForce RTX 3090,0,160.516679169,687865856000000,tensor_core_mma_m16n16k16_f16acc,1779960703089107191,1779960698667734039,1000000,tensor_mma_f16acc,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t256_rep002_test_c1a37809/power.csv,[],65536,2,2,test,thread_sweep_tensor_mma_f16acc_t256_rep002_test_c1a37809,1779960703139611360,1779960695388790329,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t256_rep002_test_c1a37809/sm_util.csv,[],True,256,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,1054.0016555866841,238.38785358116817,power_trace_integral,1054.0016555866841,238.38785358116817,nan,False,,nan,nan,32,4,1935.0,1935.0,1935.0,71.0,71.0,100.0,100.0,100.0,100.0,8192,2,16,16,16
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t288_rep002_baseline_b8723ca6/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t288,1404.13232422,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779960705242096060,1779960703793053070,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t288_rep002_baseline_b8723ca6/power.csv,[],65536,2,20,baseline,thread_sweep_tensor_mma_f16acc_t288_rep002_baseline_b8723ca6,1779960705289545602,1779960703482580031,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t288_rep002_baseline_b8723ca6/sm_util.csv,[],True,288,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,364.9492844698106,251.85538799632897,power_trace_integral,364.9492844698106,251.85538799632897,nan,False,,nan,nan,11,1,1884.5454545454545,1860.0,1905.0,71.27272727272727,74.0,97.36363636363636,100.0,100.0,100.0,,,,,
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t288_rep002_test_4bc71243/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t288,4856.78076172,0,NVIDIA GeForce RTX 3090,0,159.33374924,773849088000000,tensor_core_mma_m16n16k16_f16acc,1779960716076242750,1779960710962390386,1000000,tensor_mma_f16acc,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t288_rep002_test_4bc71243/power.csv,[],65536,2,2,test,thread_sweep_tensor_mma_f16acc_t288_rep002_test_4bc71243,1779960716129575614,1779960705709899176,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t288_rep002_test_4bc71243/sm_util.csv,[],True,288,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,1221.335273813621,238.82880984430795,power_trace_integral,1221.335273813621,238.82880984430795,nan,False,,nan,nan,37,5,1920.0,1920.0,1920.0,71.0,71.0,99.97297297297297,100.0,100.0,100.0,8192,2,16,16,16
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t320_rep002_baseline_80e44903/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t320,1279.76855469,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779960719011960755,1779960717676688744,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t320_rep002_baseline_80e44903/power.csv,[],65536,2,20,baseline,thread_sweep_tensor_mma_f16acc_t320_rep002_baseline_80e44903,1779960719066445576,1779960717389588588,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t320_rep002_baseline_80e44903/sm_util.csv,[],True,320,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,336.7526788160997,252.1978114136474,power_trace_integral,336.7526788160997,252.1978114136474,nan,False,,nan,nan,10,1,1876.5,1875.0,1890.0,73.3,75.0,93.8,100.0,100.0,100.0,,,,,
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t320_rep002_test_29ae1fa5/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t320,5396.53515625,0,NVIDIA GeForce RTX 3090,0,159.330439829,859832320000000,tensor_core_mma_m16n16k16_f16acc,1779960729632235028,1779960725339733223,1000000,tensor_mma_f16acc,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t320_rep002_test_29ae1fa5/power.csv,[],65536,2,2,test,thread_sweep_tensor_mma_f16acc_t320_rep002_test_29ae1fa5,1779960729681609095,1779960719541046854,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t320_rep002_test_29ae1fa5/sm_util.csv,[],True,320,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,1024.3926406963915,238.6469912495218,power_trace_integral,1024.3926406963915,238.6469912495218,nan,False,,nan,nan,42,5,1920.0,1920.0,1920.0,71.69047619047619,72.0,99.97619047619048,100.0,100.0,100.0,8192,2,16,16,16
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t384_rep002_baseline_cb21804c/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t384,1599.74194336,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779960732769496223,1779960731140395084,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t384_rep002_baseline_cb21804c/power.csv,[],65536,2,20,baseline,thread_sweep_tensor_mma_f16acc_t384_rep002_baseline_cb21804c,1779960732815527001,1779960730826123156,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t384_rep002_baseline_cb21804c/sm_util.csv,[],True,384,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,436.47737586084935,267.92527818670277,power_trace_integral,436.47737586084935,267.92527818670277,nan,False,,nan,nan,12,1,1880.0,1875.0,1890.0,72.83333333333333,76.0,95.58333333333333,100.0,100.0,100.0,,,,,
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t384_rep002_test_680e76af/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t384,6464.68896484,0,NVIDIA GeForce RTX 3090,0,159.605325115,1031798784000000,tensor_core_mma_m16n16k16_f16acc,1779960747558157132,1779960740810206637,1000000,tensor_mma_f16acc,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t384_rep002_test_680e76af/power.csv,[],65536,2,2,test,thread_sweep_tensor_mma_f16acc_t384_rep002_test_680e76af,1779960747612514018,1779960734009073078,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t384_rep002_test_680e76af/sm_util.csv,[],True,384,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,1617.8005249037767,239.74694629169423,power_trace_integral,1617.8005249037767,239.74694629169423,nan,False,,nan,nan,50,6,1923.3,1920.0,1935.0,72.0,72.0,99.98,100.0,100.0,100.0,8192,2,16,16,16
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t032_rep003_baseline_a5312e14/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t032,1461.55993652,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779960750447610141,1779960748909760178,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t032_rep003_baseline_a5312e14/power.csv,[],65536,3,100,baseline,thread_sweep_tensor_mma_f16acc_t032_rep003_baseline_a5312e14,1779960750498758612,1779960748713157516,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t032_rep003_baseline_a5312e14/sm_util.csv,[],True,32,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,316.7818185797696,205.99006808297437,power_trace_integral,316.7818185797696,205.99006808297437,nan,False,,nan,nan,12,1,1935.0,1935.0,1935.0,68.16666666666667,71.0,91.16666666666667,100.0,100.0,100.0,,,,,
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t032_rep003_test_e7f8c23d/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t032,2692.08276367,0,NVIDIA GeForce RTX 3090,0,159.696486973,429916160000000,tensor_core_mma_m16n16k16_f16acc,1779960754448203552,1779960751615726289,1000000,tensor_mma_f16acc,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t032_rep003_test_e7f8c23d/power.csv,[],65536,3,10,test,thread_sweep_tensor_mma_f16acc_t032_rep003_test_e7f8c23d,1779960754497286847,1779960750878244209,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t032_rep003_test_e7f8c23d/sm_util.csv,[],True,32,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,651.8353847419486,230.12907932456318,power_trace_integral,651.8353847419486,230.12907932456318,nan,False,,nan,nan,21,3,1935.0,1935.0,1935.0,70.9047619047619,71.0,99.9047619047619,100.0,99.66666666666667,100.0,8192,2,16,16,16
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep003_baseline_02b7bdbb/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t064,734.0390625,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779960756156123844,1779960755393646806,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep003_baseline_02b7bdbb/power.csv,[],65536,3,50,baseline,thread_sweep_tensor_mma_f16acc_t064_rep003_baseline_02b7bdbb,1779960756208260107,1779960755201398449,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep003_baseline_02b7bdbb/sm_util.csv,"[""Unexpected nvidia-smi dmon output: '0'""]",True,64,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,153.86865581980527,201.80103550843623,power_trace_integral,153.86865581980527,201.80103550843623,nan,False,,nan,nan,6,0,1925.0,1920.0,1935.0,69.33333333333333,71.0,71.83333333333333,100.0,nan,nan,,,,,
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep003_test_5d1832e2/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t064,2684.90356445,0,NVIDIA GeForce RTX 3090,0,160.123501526,429916160000000,tensor_core_mma_m16n16k16_f16acc,1779960760258446092,1779960758687236873,1000000,tensor_mma_f16acc,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep003_test_5d1832e2/power.csv,[],65536,3,5,test,thread_sweep_tensor_mma_f16acc_t064_rep003_test_5d1832e2,1779960760309055905,1779960757410869144,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t064_rep003_test_5d1832e2/sm_util.csv,[],True,64,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,368.4179239829517,234.48050045011334,power_trace_integral,368.4179239829517,234.48050045011334,nan,False,,nan,nan,17,1,1935.0,1935.0,1935.0,70.88235294117646,71.0,99.88235294117646,100.0,100.0,100.0,8192,2,16,16,16
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep003_baseline_c109e0ca/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t096,1017.73724365,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779960762749738732,1779960761693098841,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep003_baseline_c109e0ca/power.csv,[],65536,3,34,baseline,thread_sweep_tensor_mma_f16acc_t096_rep003_baseline_c109e0ca,1779960762797854097,1779960761474040582,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep003_baseline_c109e0ca/sm_util.csv,[],True,96,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,222.7696464809929,210.82835162523017,power_trace_integral,222.7696464809929,210.82835162523017,nan,False,,nan,nan,7,1,1928.5714285714287,1920.0,1935.0,67.14285714285714,72.0,86.85714285714286,100.0,100.0,100.0,,,,,
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep003_test_ef1cbf2f/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t096,3218.98901367,0,NVIDIA GeForce RTX 3090,0,160.267521824,515899392000000,tensor_core_mma_m16n16k16_f16acc,1779960768865044468,1779960765513050814,1000000,tensor_mma_f16acc,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep003_test_ef1cbf2f/power.csv,[],65536,3,4,test,thread_sweep_tensor_mma_f16acc_t096_rep003_test_ef1cbf2f,1779960768920379985,1779960763680178495,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t096_rep003_test_ef1cbf2f/sm_util.csv,[],True,96,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,787.4241237028907,234.91217615022688,power_trace_integral,787.4241237028907,234.91217615022688,nan,False,,nan,nan,25,3,1935.0,1935.0,1935.0,71.0,71.0,99.96,100.0,99.66666666666667,100.0,8192,2,16,16,16
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep003_baseline_4775c89f/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t128,763.371520996,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779960771097528678,1779960770301855191,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep003_baseline_4775c89f/power.csv,[],65536,3,25,baseline,thread_sweep_tensor_mma_f16acc_t128_rep003_baseline_4775c89f,1779960771150362861,1779960770082129355,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep003_baseline_4775c89f/sm_util.csv,[],True,128,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,166.3235560953725,209.0349355770007,power_trace_integral,166.3235560953725,209.0349355770007,nan,False,,nan,nan,5,1,1911.0,1905.0,1920.0,69.0,70.0,93.8,100.0,100.0,100.0,,,,,
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep003_test_282d9b0c/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t128,3218.49951172,0,NVIDIA GeForce RTX 3090,0,160.291896929,515899392000000,tensor_core_mma_m16n16k16_f16acc,1779960778006222101,1779960774656435787,1000000,tensor_mma_f16acc,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep003_test_282d9b0c/power.csv,[],65536,3,3,test,thread_sweep_tensor_mma_f16acc_t128_rep003_test_282d9b0c,1779960778062944770,1779960772261452935,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t128_rep003_test_282d9b0c/sm_util.csv,[],True,128,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,789.0871306634328,235.56342306538923,power_trace_integral,789.0871306634328,235.56342306538923,nan,False,,nan,nan,24,3,1935.0,1935.0,1935.0,71.0,71.0,100.0,100.0,100.0,100.0,8192,2,16,16,16
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t160_rep003_baseline_bb999778/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t160,648.604675293,0,NVIDIA GeForce RTX 3090,0,0,0,baseline_or_memory,1779960779471765374,1779960778796220621,1000000,baseline_nop,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t160_rep003_baseline_bb999778/power.csv,[],65536,3,20,baseline,thread_sweep_tensor_mma_f16acc_t160_rep003_baseline_bb999778,1779960779524006216,1779960778566582071,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t160_rep003_baseline_bb999778/sm_util.csv,[],True,160,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,140.4423496408825,207.89496035191985,power_trace_integral,140.4423496408825,207.89496035191985,nan,False,,nan,nan,4,0,1882.5,1875.0,1890.0,66.25,67.0,93.0,100.0,nan,nan,,,,,
results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t160_rep003_test_538e2e7e/bench.json,656,8,none,8.6,thread_sweep_tensor_mma_f16acc_t160,2680.58837891,0,NVIDIA GeForce RTX 3090,0,160.381266808,429916160000000,tensor_core_mma_m16n16k16_f16acc,1779960786565559676,1779960783774532709,1000000,tensor_mma_f16acc,6291456,256,1,0,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t160_rep003_test_538e2e7e/power.csv,[],65536,3,2,test,thread_sweep_tensor_mma_f16acc_t160_rep003_test_538e2e7e,1779960786617254050,1779960780795377154,fp16-energy-bench-v1,49152,82,results/fp16_matmul_thread_sweep_fine_m16n16_smutil_rtx3090_20260528/raw/thread_sweep_tensor_mma_f16acc_t160_rep003_test_538e2e7e/sm_util.csv,[],True,160,8,unchecked; run Nsight Compute validation separately,2,ampere,ga102,consumer,86,benchmark uses warp-level HMMA mma.sync m16n8k16 pairs,False,False,RTX/GA10x-class HMMA path; validate clock stability and no-L2 behavior before using pJ/bit,664.6760923702861,238.14749919264614,power_trace_integral,664.6760923702861,238.14749919264614,nan,False,,nan,nan,20,3,1935.0,1935.0,1935.0,71.0,71.0,99.95,100.0,100.0,100.0,8192,2,16,16,16
